"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"7596","33","Athletico-PR","Amarelo","Carlos Eduardo Ferreira de Souza","96","Atacante","41"
"7596","33","Atletico-MG","Amarelo","Jair Rodrigues Júnior","8","Meio-campo","41"
"7597","33","Bragantino","Amarelo","Natan Bernardo de Souza","21","Zagueiro","90+4"
"7598","33","Atletico-GO","Amarelo","Igor Aquino da Silva","6","Zagueiro","46"
"7599","33","Chapecoense","Amarelo","Busanello","6","Zagueiro","28"
"7600","33","Cuiaba","Amarelo","Anderson Conceição","14","Zagueiro","90+1"
"7600","33","Cuiaba","Amarelo","Clayson Henrique da Silva Vieira","10","Atacante","79"
"7600","33","Internacional","Amarelo","Paulo Victor","23","Zagueiro","35"
"7601","33","Ceara","Amarelo","Stiven Mendoza","10","Meio-campo","80"
"7601","33","Ceara","Amarelo","João Ricardo Riedi","1","Goleiro","66"
"7602","33","Palmeiras","Amarelo","Patrick de Paula","5","Meio-campo","42"
"7602","33","Sao Paulo","Amarelo","Vitor Bueno","12","Meio-campo","57"
"7603","33","Juventude","Amarelo","Guilherme Castilho","99","Meio-campo","73"
"7604","33","Flamengo","Amarelo","Vitor Gabriel","63","Atacante","40"
"7604","33","Corinthians","Amarelo","Gabriel Pereira dos Santos","38","Atacante","23"
"7598","33","America-MG","Amarelo","Paulo Roberto Valoura Junior","55","Meio-campo","68"
"7599","33","Santos","Amarelo","Ângelo Gabriel","27","Atacante","45+5"
"7599","33","Chapecoense","Amarelo","Anderson Jordan","55","Zagueiro","24"
"7600","33","Cuiaba","Amarelo","Yuri Oliveira Lima","18","Meio-campo","89"
"7600","33","Cuiaba","Amarelo","Elton Rodrigues Brandão","19","Atacante","70"
"7601","33","Fortaleza","Amarelo","Marcelo da Conceição Benevenuto Malaquias","5","Zagueiro","90+1"
"7601","33","Ceara","Amarelo","Gabriel Dias de Oliveira","94","Zagueiro","69"
"7601","33","Ceara","Amarelo","Fabinho","19","Meio-campo","66"
"7602","33","Sao Paulo","Amarelo","Eder Citadin Martins","23","Atacante","82"
"7603","33","Juventude","Amarelo","Capixaba","7","Meio-campo","82"
"7603","33","Fluminense","Amarelo","Lucca Borges de Brito","7","Atacante","45+2"
"7604","33","Corinthians","Amarelo","João Victor da Silva Marcelino","33","Zagueiro","40"
"7605","33","Bahia","Amarelo","Edson","35","Meio-campo","90+4"
"7605","33","Bahia","Amarelo","Gilberto Oliveira Souza Junior","9","Atacante","49"
"7605","33","Sport","Amarelo","Marcão","77","Meio-campo","87"
"7605","33","Bahia","Amarelo","Juan Pablo Ramírez Velásquez","15","Meio-campo","85"
"7548","34","Palmeiras","Amarelo","Gustavo Gómez","15","Zagueiro","90+2"
"7549","34","Chapecoense","Amarelo","Anderson Leite Moraes","26","Meio-campo","26"
"7550","34","Ceara","Amarelo","Vinícius","29","Meio-campo","90+8"
"7550","34","Ceara","Amarelo","Messias Rodrigues da Silva Júnior","3","Zagueiro","72"
"7551","34","Internacional","Amarelo","Bruno Méndez","22","Zagueiro","19"
"7547","34","Juventude","Amarelo","Dawhan","78","Zagueiro","79"
"7548","34","Fortaleza","Amarelo","Matheus Jussa","16","Meio-campo","50"
"7548","34","Fortaleza","Amarelo","David Corrêa da Fonseca","17","Atacante","5"
"7548","34","Palmeiras","Amarelo","José Rafael Vivian","8","Meio-campo","45+3"
"7549","34","Gremio","Amarelo","Bruno Cortês","12","Zagueiro","82"
"7550","34","Ceara","Amarelo","Jorginho","16","Meio-campo","86"
"7551","34","Internacional","Amarelo","Moisés Roberto Barbosa","20","Zagueiro","45+3"
"7551","34","Flamengo","Amarelo","Gabriel Barbosa","9","Atacante","45+3"
"7547","34","Atletico-MG","Amarelo","Mariano Ferreira Filho","25","Zagueiro","44"
"7547","34","Juventude","Amarelo","Jadson","16","Meio-campo","45+1"
"7548","34","Fortaleza","Amarelo","Marcelo da Conceição Benevenuto Malaquias","5","Zagueiro","13"
"7552","34","Corinthians","Amarelo","Roni","29","Meio-campo","82"
"7553","34","America-MG","Amarelo","Juninho","8","Meio-campo","80"
"7554","34","Bahia","Amarelo","Juninho Capixaba","29","Meio-campo","86"
"7553","34","Fluminense","Amarelo","André","35","Meio-campo","48"
"7553","34","America-MG","Amarelo","Alexandre Egea","30","Meio-campo","46"
"7285","2","Gremio","Vermelho","Jhonata Robert Alves da Silva","25","Meio-campo","60"
"7285","2","Gremio","Amarelo","Lucas Silva Borges","16","Meio-campo","57"
"7285","2","Flamengo","Amarelo","Kenedy","33","Meio-campo","81"
"7285","2","Gremio","Vermelho","Brenno Oliveira Fraga Costa","20","Goleiro","78"
"7285","2","Gremio","Amarelo","Jaminton Campaz","7","Meio-campo","72"
"7285","2","Gremio","Amarelo","Jhonata Robert Alves da Silva","25","Meio-campo","51"
"7285","2","Flamengo","Amarelo","Renê Rodrigues Martins","6","Zagueiro","71"
"7585","30","Juventude","Amarelo","Ricardo Bueno","9","Atacante","89"
"7585","30","Atletico-GO","Amarelo","Willian Maranhão","5","Meio-campo","50"
"7585","30","Juventude","Amarelo","Marcos Vinicios","77","Meio-campo","36"
"7606","35","Palmeiras","Amarelo","Renan Victor da Silva","3","Zagueiro","39"
"7606","35","Palmeiras","Amarelo","Marcos Rocha","2","Meio-campo","18"
"7606","35","Atletico-MG","Amarelo","Ignacio Fernández","26","Meio-campo","45+4"
"7606","35","Palmeiras","Amarelo","Deyverson","16","Atacante","58"
"7606","35","Palmeiras","Amarelo","Gabriel Menino","25","Meio-campo","38"
"7606","35","Atletico-MG","Amarelo","Junior Alonso","3","Zagueiro","54"
"7606","35","Atletico-MG","Amarelo","Diego Costa","19","Atacante","39"
"7555","34","Sao Paulo","Amarelo","Jonathan Calleri","30","Atacante","29"
"7555","34","Athletico-PR","Amarelo","Márcio Almeida de Oliveira","5","Meio-campo","71"
"7555","34","Sao Paulo","Amarelo","Léo Pelé","16","Zagueiro","90"
"7555","34","Sao Paulo","Amarelo","Reinaldo Manoel da Silva","6","Zagueiro","14"
"7555","34","Athletico-PR","Amarelo","Aderbar dos Santos Neto","1","Goleiro","29"
"7607","35","Fluminense","Amarelo","Manoel Messias Silva Carvalho","26","Zagueiro","90+1"
"7607","35","Fluminense","Amarelo","Yago Rocha","20","Meio-campo","72"
"7607","35","Fluminense","Amarelo","Marlon Rodrigues Xavier","30","Zagueiro","23"
"7607","35","Internacional","Amarelo","Heitor Rodrigues da Fonseca","2","Zagueiro","90+6"
"7607","35","Internacional","Amarelo","Rodrigo Dourado","13","Meio-campo","81"
"7607","35","Internacional","Vermelho","Paulo Victor","23","Zagueiro","90+6"
"7607","35","Fluminense","Amarelo","Lucas Calegari","31","Meio-campo","90"
"7607","35","Fluminense","Amarelo","Wellington Aparecido Martins","5","Meio-campo","56"
"7607","35","Internacional","Amarelo","Gabriel Mercado","25","Zagueiro","90+8"
"7607","35","Internacional","Amarelo","Renzo Saravia","26","Meio-campo","90+2"
"7607","35","Internacional","Amarelo","Víctor Cuesta","15","Zagueiro","54"
"7608","35","Santos","Amarelo","Marcos Guilherme","23","Meio-campo","79"
"7608","35","Santos","Amarelo","Vinicius Zanocelo","25","Meio-campo","39"
"7608","35","Fortaleza","Amarelo","Yago Pikachu","22","Meio-campo","21"
"7609","35","Ceara","Amarelo","João Ricardo Riedi","1","Goleiro","90+2"
"7609","35","Corinthians","Amarelo","Fagner","23","Zagueiro","75"
"7609","35","Corinthians","Amarelo","Gabriel Girotto Franco","5","Meio-campo","45"
"7608","35","Santos","Amarelo","Marcos Leonardo Santos Almeida","36","Atacante","72"
"7608","35","Fortaleza","Amarelo","Marcelo da Conceição Benevenuto Malaquias","5","Zagueiro","38"
"7609","35","Ceara","Amarelo","Kelvyn","70","Meio-campo","90+4"
"7609","35","Ceara","Amarelo","Fernando Sobral","8","Meio-campo","21"
"7609","35","Corinthians","Amarelo","Cássio Ramos","12","Goleiro","63"
"7609","35","Corinthians","Amarelo","Du Queiroz","37","Meio-campo","26"
"7616","36","Bahia","Amarelo","Lucas Mugni","19","Meio-campo","70"
"7616","36","Bahia","Amarelo","Rodrigo Eduardo Costa Marinho","10","Meio-campo","32"
"7616","36","Gremio","Amarelo","Bruno Cortês","12","Zagueiro","47"
"7616","36","Bahia","Amarelo","Nino Paraíba","2","Zagueiro","45+1"
"7616","36","Gremio","Amarelo","Walter Kannemann","4","Zagueiro","73"
"7616","36","Gremio","Amarelo","Vanderson de Oliveira Campos","35","Zagueiro","36"
"7617","36","Bragantino","Amarelo","Fabrício Bruno","14","Zagueiro","90+1"
"7617","36","Bragantino","Amarelo","Bruno Praxedes","25","Meio-campo","45+1"
"7617","36","America-MG","Amarelo","Mauro Zárate","99","Atacante","36"
"7617","36","Bragantino","Amarelo","Léo Ortiz","3","Zagueiro","68"
"7617","36","America-MG","Amarelo","Lucas Kal","21","Meio-campo","65"
"7618","36","Sport","Amarelo","Gustavo","10","Atacante","41"
"7619","36","Corinthians","Amarelo","Fábio Santos","26","Zagueiro","90+4"
"7619","36","Corinthians","Amarelo","Carlos Gilberto do Nascimento Silva","4","Zagueiro","83"
"7619","36","Corinthians","Amarelo","Gabriel Girotto Franco","5","Meio-campo","52"
"7619","36","Athletico-PR","Amarelo","Thiago Heleno","44","Zagueiro","62"
"7620","36","Atletico-MG","Amarelo","Jair Rodrigues Júnior","8","Meio-campo","90+4"
"7620","36","Atletico-MG","Amarelo","Junior Alonso","3","Zagueiro","55"
"7620","36","Atletico-MG","Amarelo","Allan Rodrigues de Souza","29","Meio-campo","30"
"7620","36","Fluminense","Amarelo","Matheus Martins","18","Atacante","86"
"7620","36","Fluminense","Amarelo","Samuel Xavier","2","Zagueiro","39"
"7621","36","Santos","Amarelo","Sandry Roberto","6","Meio-campo","85"
"7619","36","Corinthians","Amarelo","Fagner","23","Zagueiro","89"
"7619","36","Corinthians","Amarelo","João Victor da Silva Marcelino","33","Zagueiro","80"
"7619","36","Athletico-PR","Amarelo","David Terans","80","Atacante","90+4"
"7619","36","Athletico-PR","Amarelo","Christian Roberto Alves Cardoso","88","Atacante","49"
"7620","36","Atletico-MG","Amarelo","Diego Costa","19","Atacante","90+3"
"7620","36","Atletico-MG","Amarelo","Keno","11","Meio-campo","44"
"7620","36","Atletico-MG","Amarelo","Nathan Silva","40","Zagueiro","22"
"7620","36","Fluminense","Amarelo","David Braz","44","Zagueiro","46"
"7621","36","Internacional","Amarelo","Johnny Cardoso","30","Meio-campo","36"
"7621","36","Santos","Amarelo","Marcos Rogério Ricci Lopes","21","Zagueiro","45+2"
"7610","35","Atletico-GO","Amarelo","Jonas Toró","23","Atacante","90+6"
"7610","35","Atletico-GO","Amarelo","Gabriel Baralhas","18","Meio-campo","88"
"7610","35","Atletico-GO","Amarelo","Éder","3","Zagueiro","81"
"7610","35","Bahia","Amarelo","Patrick de Lucca","45","Meio-campo","78"
"7610","35","Atletico-GO","Amarelo","Janderson","11","Meio-campo","90+5"
"7610","35","Atletico-GO","Amarelo","Marlon Freitas","8","Meio-campo","84"
"7610","35","Bahia","Amarelo","Juninho Capixaba","29","Meio-campo","84"
"7610","35","Bahia","Amarelo","Lucas Mugni","19","Meio-campo","54"
"7610","35","Bahia","Vermelho","Juninho Capixaba","29","Meio-campo","90+7"
"7611","35","Juventude","Amarelo","Ricardinho","5","Meio-campo","73"
"7611","35","Juventude","Amarelo","Jadson","16","Meio-campo","40"
"7611","35","Bragantino","Amarelo","Jadsom","5","Meio-campo","37"
"7612","35","America-MG","Amarelo","Alexandre Egea","30","Meio-campo","44"
"7612","35","Chapecoense","Amarelo","Busanello","6","Zagueiro","77"
"7611","35","Juventude","Amarelo","Vitor Mendes","34","Zagueiro","47"
"7611","35","Bragantino","Amarelo","Léo Ortiz","3","Zagueiro","70"
"7611","35","Bragantino","Amarelo","Aderlan Silva","13","Zagueiro","32"
"7612","35","America-MG","Amarelo","Ricardo Silva","45","Zagueiro","32"
"7612","35","Chapecoense","Amarelo","Moisés Ribeiro Santos","5","Meio-campo","34"
"7622","36","Flamengo","Amarelo","Bruno Henrique","27","Meio-campo","81"
"7622","36","Flamengo","Amarelo","Thiago Maia","8","Meio-campo","70"
"7622","36","Flamengo","Amarelo","Éverton Ribeiro","7","Meio-campo","44"
"7622","36","Ceara","Amarelo","Lima","45","Meio-campo","35"
"7623","36","Cuiaba","Amarelo","Pepê","8","Meio-campo","64"
"7623","36","Cuiaba","Amarelo","Rafael Gustavo Meneghel Gava","7","Meio-campo","25"
"7623","36","Palmeiras","Amarelo","Gabriel Veron","27","Atacante","44"
"7623","36","Palmeiras","Vermelho","Gabriel Veron","27","Atacante","90+1"
"7622","36","Flamengo","Amarelo","Ramon Ramos Lima","36","Zagueiro","74"
"7622","36","Flamengo","Amarelo","Gustavo Henrique Vernes","2","Zagueiro","68"
"7622","36","Flamengo","Amarelo","Gabriel Barbosa","9","Atacante","3"
"7623","36","Cuiaba","Amarelo","Alan Empereur","3","Zagueiro","89"
"7623","36","Cuiaba","Amarelo","Uendel Pereira Gonçalves","6","Zagueiro","45+3"
"7623","36","Palmeiras","Amarelo","Gustavo Garcia","32","Meio-campo","61"
"7595","32","Bahia","Amarelo","Lucas Mugni","19","Meio-campo","34"
"7595","32","Atletico-MG","Amarelo","Eduardo Sasha","18","Atacante","80"
"7595","32","Bahia","Amarelo","Daniel Sampaio Simões","8","Meio-campo","89"
"7595","32","Atletico-MG","Amarelo","Nathan Allan de Souza","23","Meio-campo","87"
"7595","32","Atletico-MG","Amarelo","Guilherme Arana","13","Zagueiro","45"
"7613","35","Gremio","Amarelo","Miguel Borja","9","Atacante","90+3"
"7613","35","Gremio","Amarelo","Douglas Costa","10","Meio-campo","74"
"7613","35","Sao Paulo","Amarelo","Emiliano Rigoni","77","Meio-campo","60"
"7613","35","Gremio","Amarelo","Gabriel Grando","34","Goleiro","84"
"7613","35","Sao Paulo","Amarelo","João Miranda de Souza Filho","22","Zagueiro","90+1"
"7614","35","Athletico-PR","Amarelo","David Terans","80","Meio-campo","81"
"7614","35","Athletico-PR","Amarelo","Nicolás Hernández","2","Zagueiro","38"
"7614","35","Cuiaba","Amarelo","Clayson Henrique da Silva Vieira","23","Atacante","84"
"7614","35","Cuiaba","Amarelo","João Lucas","2","Zagueiro","64"
"7614","35","Cuiaba","Amarelo","Walter Leandro Capeloza Artune","1","Goleiro","45+1"
"7615","35","Sport","Amarelo","Hernanes","8","Meio-campo","59"
"7615","35","Flamengo","Amarelo","Pedro","21","Atacante","86"
"7614","35","Cuiaba","Vermelho","Clayson Henrique da Silva Vieira","23","Atacante","90+5"
"7614","35","Athletico-PR","Amarelo","Ivaldo","27","Zagueiro","84"
"7614","35","Athletico-PR","Amarelo","Fernando Canesin","55","Meio-campo","80"
"7614","35","Cuiaba","Amarelo","Elton Rodrigues Brandão","19","Atacante","90+5"
"7614","35","Cuiaba","Amarelo","Rafael Gustavo Meneghel Gava","7","Meio-campo","65"
"7614","35","Cuiaba","Amarelo","Marllon Borges","3","Zagueiro","45+4"
"7615","35","Sport","Amarelo","Paulinho Moccelin","94","Atacante","68"
"7615","35","Flamengo","Amarelo","Bruno Viana","30","Zagueiro","90+5"
"7615","35","Flamengo","Amarelo","Renê Rodrigues Martins","6","Zagueiro","11"
"7624","36","Chapecoense","Amarelo","Henrique Almeida","11","Atacante","21"
"7624","36","Atletico-GO","Amarelo","Arthur Henrique","6","Zagueiro","40"
"7625","36","Fortaleza","Amarelo","Lucas Crispim","10","Meio-campo","50"
"7624","36","Chapecoense","Amarelo","Ignacio da Silva Oliveira","21","Zagueiro","87"
"7624","36","Atletico-GO","Amarelo","Éder","3","Zagueiro","47"
"7624","36","Atletico-GO","Amarelo","Marlon Freitas","8","Meio-campo","21"
"7625","36","Fortaleza","Amarelo","Robson Fernandes","7","Atacante","45"
"7626","37","Bahia","Vermelho","Rossicley Pereira da Silva","7","Meio-campo","66"
"7626","37","Bahia","Amarelo","Juninho Capixaba","29","Zagueiro","86"
"7626","37","Fluminense","Amarelo","Raúl Bobadilla","19","Atacante","90+2"
"7626","37","Fluminense","Amarelo","Yago Rocha","20","Meio-campo","70"
"7626","37","Fluminense","Amarelo","Luccas Claro","4","Zagueiro","37"
"7627","37","Gremio","Amarelo","Pedro Geromel","3","Zagueiro","45+1"
"7627","37","Gremio","Amarelo","Walter Kannemann","4","Zagueiro","11"
"7628","37","Bragantino","Amarelo","Artur Victor Guimarães","7","Meio-campo","44"
"7629","37","America-MG","Amarelo","Lucas Kal","21","Meio-campo","90+5"
"7626","37","Fluminense","Vermelho","Manoel Messias Silva Carvalho","26","Zagueiro","66"
"7626","37","Bahia","Amarelo","Gilberto Oliveira Souza Junior","9","Atacante","73"
"7626","37","Fluminense","Amarelo","Fred","9","Atacante","72"
"7626","37","Fluminense","Amarelo","Wellington Aparecido Martins","5","Meio-campo","62"
"7627","37","Corinthians","Amarelo","Róger Guedes","123","Meio-campo","45+1"
"7627","37","Gremio","Amarelo","Rafinha","13","Zagueiro","15"
"7628","37","Atletico-MG","Amarelo","Hulk","7","Atacante","90"
"7628","37","Bragantino","Amarelo","Hélio Junio Nunes de Castro","11","Meio-campo","23"
"7629","37","America-MG","Amarelo","Marlon","66","Zagueiro","84"
"7630","37","Sao Paulo","Amarelo","Liziero","14","Meio-campo","61"
"7630","37","Sao Paulo","Amarelo","Luciano da Rocha Neves","11","Atacante","1"
"7630","37","Juventude","Amarelo","William Matheus","66","Zagueiro","41"
"7631","37","Athletico-PR","Amarelo","Fernando Canesin","55","Meio-campo","75"
"7632","37","Cuiaba","Amarelo","Paulo Marcos de Jesus Ribeiro","4","Zagueiro","34"
"7632","37","Fortaleza","Amarelo","Matheus Jussa","16","Meio-campo","44"
"7633","37","Internacional","Amarelo","Rodrigo Dourado","13","Meio-campo","90+3"
"7633","37","Internacional","Amarelo","Carlos Palacios","16","Atacante","70"
"7633","37","Atletico-GO","Amarelo","Rickson","10","Meio-campo","55"
"7634","37","Flamengo","Amarelo","Matheuzinho","34","Zagueiro","36"
"7634","37","Santos","Amarelo","Raniel","12","Atacante","90+2"
"7634","37","Santos","Amarelo","Marcos Leonardo Santos Almeida","36","Atacante","60"
"7635","37","Chapecoense","Amarelo","Renê Júnior","23","Meio-campo","7"
"7635","37","Sport","Amarelo","Rafael Thyere de Albuquerque Marques","15","Zagueiro","86"
"7635","37","Sport","Amarelo","Marcão","77","Meio-campo","45+3"
"7635","37","Chapecoense","Vermelho","Geuvânio","50","Atacante","9"
"7630","37","Sao Paulo","Amarelo","Léo Pelé","16","Zagueiro","89"
"7630","37","Sao Paulo","Amarelo","Igor Gomes","26","Meio-campo","78"
"7630","37","Sao Paulo","Amarelo","Robert Arboleda","5","Zagueiro","30"
"7630","37","Juventude","Amarelo","Capixaba","7","Atacante","90"
"7630","37","Juventude","Amarelo","Rafael Forster","12","Zagueiro","27"
"7631","37","Palmeiras","Amarelo","Matheus Fernandes","38","Meio-campo","45+3"
"7632","37","Fortaleza","Amarelo","Ronald","14","Meio-campo","90+1"
"7632","37","Fortaleza","Amarelo","Marcelo da Conceição Benevenuto Malaquias","5","Zagueiro","35"
"7633","37","Internacional","Amarelo","Taison","10","Meio-campo","88"
"7633","37","Atletico-GO","Amarelo","Igor Aquino da Silva","17","Zagueiro","89"
"7634","37","Flamengo","Amarelo","Rodinei de Almeida","20","Zagueiro","72"
"7634","37","Flamengo","Amarelo","Pedro","21","Atacante","31"
"7634","37","Santos","Amarelo","Kaiky Fernandes","28","Zagueiro","65"
"7635","37","Chapecoense","Amarelo","Moisés Ribeiro Santos","5","Meio-campo","57"
"7635","37","Chapecoense","Amarelo","Mike dos Santos Nenatarvicius","17","Meio-campo","7"
"7635","37","Sport","Amarelo","Sabino","35","Zagueiro","56"
"7635","37","Sport","Amarelo","José Welison","14","Meio-campo","23"
"7636","38","Fortaleza","Amarelo","Osvaldo Filho","11","Meio-campo","81"
"7636","38","Fortaleza","Amarelo","Matheus Vargas","96","Meio-campo","43"
"7636","38","Bahia","Amarelo","Germán Conti","5","Zagueiro","77"
"7637","38","Atletico-GO","Amarelo","Marlon Freitas","8","Meio-campo","74"
"7637","38","Atletico-GO","Amarelo","Oliveira","3","Zagueiro","52"
"7637","38","Flamengo","Amarelo","Robert Piris da Motta","26","Meio-campo","33"
"7638","38","Palmeiras","Amarelo","Gabriel Silva","49","Atacante","76"
