"partida_id","rodata","clube","atleta","minuto","tipo_de_gol"
"8230","21","Atletico-MG","Paulinho","12",""
"8230","21","Atletico-MG","Paulinho","67",""
"8232","21","Palmeiras","Raphael Cavalcante Veiga","65",""
"8233","21","Coritiba","Benjamín Kuscevic","68",""
"8233","21","Fortaleza","Juan Martín Lucero","45+4",""
"8233","21","Fortaleza","Juan Martín Lucero","42","Penalty"
"8233","21","Fortaleza","Mário Sérgio Santos Costa","60",""
"8234","21","Fluminense","João Neto","87",""
"8234","21","Athletico-PR","Carlos de Menezes Júnior","13",""
"8234","21","Athletico-PR","Vitor Roque","90+3",""
"8234","21","Fluminense","Guga","76",""
"8235","21","Gremio","Luis Alberto Suárez","29",""
"8235","21","Gremio","Felipe Carballo","54",""
"8235","21","Gremio","Pepê","78",""
"8237","22","Athletico-PR","Vitor Roque","78",""
"8237","22","Atletico-MG","Paulinho","6",""
"8238","22","Flamengo","Marlon Freitas","2","Gol Contra"
"8238","22","Botafogo-RJ","João Victor Santos Sá","19",""
"8238","22","Flamengo","Bruno Henrique","73",""
"8239","22","Gremio","Luis Alberto Suárez","30",""
"8239","22","Gremio","Rikelme","63","Gol Contra"
"8241","22","Fluminense","Diogo Barbosa","90+2",""
"8242","22","Vasco","Pablo Vegetti","63","Penalty"
"8242","22","Bahia","Ademir","45",""
"8244","22","America-MG","Juninho","55",""
"8244","22","America-MG","Rodrigo Varanda","29",""
"8246","23","Athletico-PR","Alex Paulo Menezes Santana","84",""
"8246","23","Athletico-PR","Vitor Bueno","90+7","Penalty"
"8246","23","Athletico-PR","Carlos de Menezes Júnior","27",""
"8247","23","Internacional","Fabricio Bustos","59",""
"8247","23","Internacional","Renê Rodrigues Martins","70",""
"8247","23","Sao Paulo","Jonathan Calleri","45+4","Penalty"
"8248","23","Cruzeiro","Bruno Rodrigues","70",""
"8248","23","Cruzeiro","Nikão","89",""
"8248","23","Cruzeiro","Matheus Jussa","41",""
"8249","23","Corinthians","Pedro Henrique Silva dos Santos","33",""
"8249","23","Fortaleza","Juan Martín Lucero","26",""
"8249","23","Fortaleza","Yago Pikachu","90+4",""
"8250","23","Bahia","Thaciano","30",""
"8250","23","Coritiba","Sebastián Gómez","2",""
"8250","23","Bahia","Ademir","34",""
"8250","23","Coritiba","Andrey","90+4",""
"8250","23","Bahia","Gabriel Teixeira","74",""
"8250","23","Bahia","Rafael Ratão","11",""
"8251","23","Bragantino","Vitor Hugo Naum dos Santos","45+1",""
"8251","23","Bragantino","João Pedro Maturano dos Santos","20","Gol Contra"
"8252","23","Cuiaba","Deyverson","35","Penalty"
"8252","23","Cuiaba","Wellington Alves da Silva","41",""
"8252","23","America-MG","Rodriguinho","11",""
"8252","23","America-MG","Felipe Azevedo","32",""
"8253","23","Palmeiras","Breno Lopes","90+6",""
"8254","23","Vasco","Bruno Praxedes","23",""
"8254","23","Fluminense","Marcelo Vieira da Silva Júnior","46",""
"8254","23","Vasco","Pablo Vegetti","50",""
"8254","23","Fluminense","Lima","56",""
"8254","23","Vasco","Gabriel Pec","74",""
"8254","23","Vasco","Gabriel Pec","85",""
"8255","23","Atletico-MG","Paulinho","81",""
"8174","15","Gremio","Nathan","21",""
"8174","15","Corinthians","Lucas Veríssimo","45+4",""
"8174","15","Gremio","Franco Cristaldo","27",""
"8174","15","Corinthians","Fábio Santos","45","Penalty"
"8174","15","Corinthians","Yuri Alberto","45+6",""
"8174","15","Gremio","Everton","51",""
"8174","15","Corinthians","Giuliano Victor de Paula","67",""
"8174","15","Gremio","Luis Alberto Suárez","58",""
"8256","24","Santos","Marcos Leonardo","73",""
"8256","24","Santos","Julio Furch","90+4",""
"8256","24","Bahia","Camilo Cándido","59",""
"8257","24","Bragantino","Jadsom","36",""
"8257","24","Bragantino","Lucas Evangelista","90+10",""
"8259","24","Fluminense","Leo Fernández","67",""
"8260","24","Fortaleza","Juan Martín Lucero","53","Penalty"
"8260","24","Sao Paulo","James Rodríguez","79",""
"8260","24","Fortaleza","José Welison","16",""
"8261","24","Vasco","Rossicley Pereira da Silva","34",""
"8261","24","Coritiba","Sebastián Gómez","80",""
"8261","24","Vasco","Pablo Vegetti","50",""
"8261","24","Vasco","Pablo Vegetti","63",""
"8261","24","Vasco","Zé Gabriel","8",""
"8261","24","Vasco","Gabriel Pec","81",""
"8262","24","Athletico-PR","Erick Luis Conrado Carvalho","24",""
"8262","24","Athletico-PR","Alex Paulo Menezes Santana","90",""
"8262","24","Internacional","Carlos de Pena","36",""
"8263","24","Gremio","João Pedro Maturano dos Santos","9",""
"8264","24","Corinthians","Carlos Gilberto do Nascimento Silva","59",""
"8265","24","Atletico-MG","Paulinho","42",""
"8175","15","Vasco","Jair Rodrigues Júnior","90+1",""
"8245","22","Sao Paulo","Luciano da Rocha Neves","45+13","Penalty"
"8245","22","Sao Paulo","Alan Franco","30",""
"8245","22","Coritiba","Islam Slimani","45+6",""
"8266","25","Flamengo","Pedro","61","Penalty"
"8267","25","Fortaleza","Thiago Galhardo","44","Penalty"
"8267","25","Gremio","Luis Alberto Suárez","80",""
"8268","25","Sao Paulo","Jonathan Calleri","40",""
"8268","25","Sao Paulo","Jonathan Calleri","45+2",""
"8268","25","Corinthians","Ángel Romero","3",""
"8269","25","Cuiaba","Alan Empereur","64",""
"8269","25","Cuiaba","Fernando Sobral","87",""
"8269","25","Cuiaba","Clayson","57",""
"8270","25","Atletico-MG","Hulk","73",""
"8270","25","Atletico-MG","Igor Gomes","81",""
"8271","25","Cruzeiro","Luciano Castán","21",""
"8271","25","America-MG","Martín Benítez","28",""
"8273","25","Santos","Marcos Leonardo","15","Penalty"
"8273","25","Santos","Marcos Leonardo","45+3",""
"8273","25","Santos","Tomás Rincón","45+1",""
"8273","25","Santos","Yeferson Soteldo","75",""
"8273","25","Vasco","Pablo Vegetti","31",""
"8272","25","Coritiba","Victor Luis","14",""
"8272","25","Coritiba","Islam Slimani","45+3",""
"8274","25","Bragantino","Eric dos Santos Rodrigues","90",""
"8274","25","Bragantino","Eduardo Sasha","61","Penalty"
"8274","25","Palmeiras","Endrick","15",""
"8275","25","Botafogo-RJ","Tiquinho Soares","52",""
"8275","25","Goias","Lucas Halter","27",""
"8276","26","Goias","Guilherme","27",""
"8276","26","Bahia","Everaldo Stum","37",""
"8276","26","Bahia","Gabriel Teixeira","90+5",""
"8276","26","Goias","Matheus Babi","45+4",""
"8276","26","Bahia","Everaldo Stum","53",""
"8276","26","Goias","Guilherme","45+2","Penalty"
"8276","26","Goias","João Magno","50",""
"8276","26","Bahia","Gilberto Moraes Júnior","18",""
"8276","26","Bahia","Everaldo Stum","15",""
"8276","26","Bahia","Rafael Ratão","56",""
"8278","26","Flamengo","Gerson Santos da Silva","54",""
"8278","26","Corinthians","Fábio Santos","79","Penalty"
"8279","26","Internacional","Alan Patrick","70",""
"8279","26","Gremio","João Pedro Maturano dos Santos","67",""
"8279","26","Internacional","Enner Valencia","6",""
"8279","26","Gremio","Luis Alberto Suárez","74",""
"8279","26","Internacional","Wanderson","49",""
"8281","26","Botafogo-RJ","Júnior Santos","20",""
"8281","26","Botafogo-RJ","Tiquinho Soares","22",""
"8280","26","Santos","Tomás Rincón","45+1",""
"8280","26","Santos","Marcos Leonardo","70",""
"8280","26","Palmeiras","José Rafael Vivian","43",""
"8282","26","Athletico-PR","Pablo Felipe Teixeira","40",""
"8282","26","Bragantino","Eric dos Santos Rodrigues","34",""
"8283","26","Coritiba","Islam Slimani","90+1",""
"8283","26","Atletico-MG","Hulk","59",""
"8283","26","Coritiba","Matheus Bianqui","64",""
"8284","26","America-MG","Gonzalo Mastriani","18","Penalty"
"8284","26","America-MG","Gonzalo Mastriani","23",""
"8284","26","Fortaleza","Juan Martín Lucero","31",""
"8284","26","Fortaleza","Imanol Machuca","56",""
"8284","26","Fortaleza","Bruno Pacheco","68",""
"8286","27","Gremio","Lucas Besozzi","7",""
"8286","27","Athletico-PR","Bruno Zapelli","38",""
"8286","27","Athletico-PR","Kaique Rocha","90+4",""
"8287","27","Cuiaba","Deyverson","24",""
"8287","27","Cuiaba","Isidro Pitta","82",""
"8287","27","Cuiaba","Raniele","88",""
"8288","27","Botafogo-RJ","Júnior Santos","22",""
"8288","27","Botafogo-RJ","Júnior Santos","50",""
"8288","27","America-MG","Martín Benítez","39",""
"8289","27","Goias","Hugo","10",""
"8289","27","Goias","Everton Morelli","45+5",""
"8291","27","Vasco","Dimitri Payet","58",""
"8290","27","Bahia","Gabriel Teixeira","44",""
"8293","27","Flamengo","Ayrton Lucas Dantas de Medeiros","39",""
"8293","27","Flamengo","Pedro","44","Penalty"
"8292","27","Atletico-MG","Hulk","2",""
"8292","27","Atletico-MG","Paulinho","76",""
"8294","27","Santos","Léo Ortiz","86","Gol Contra"
"8294","27","Bragantino","Eduardo Sasha","9",""
"8294","27","Bragantino","Eduardo Sasha","29","Penalty"
"8294","27","Bragantino","Eric dos Santos Rodrigues","47",""
"8295","27","Fluminense","Lima","56",""
"8295","27","Fluminense","Jhon Arias","84",""
"8295","27","Corinthians","Yuri Alberto","10",""
"8295","27","Corinthians","Fábio Santos","32","Penalty"
"8295","27","Fluminense","Lima","22",""
"8295","27","Corinthians","Yuri Alberto","27",""
"8296","28","Goias","Guilherme","45+8","Penalty"
"8296","28","Cuiaba","Clayson","46",""
"8297","28","Sao Paulo","Michel Araújo","21",""
"8297","28","Sao Paulo","Pablo Maia","68",""
"8297","28","Sao Paulo","Luciano da Rocha Neves","90+7",""
"8298","28","Bahia","Kanu","22",""
"8298","28","Bahia","Rafael Ratão","90+6",""
"8300","28","Cruzeiro","Jemerson de Jesus Nascimento","87","Gol Contra"
"8301","28","Flamengo","Gerson Santos da Silva","76",""
"8302","28","Internacional","Wanderson","39",""
"8302","28","Internacional","Alan Patrick","14",""
"8302","28","Internacional","Fabricio Bustos","54",""
"8302","28","Internacional","Kevyson","1","Gol Contra"
"8302","28","Internacional","Enner Valencia","27",""
"8302","28","Internacional","Luiz Adriano","75",""
"8302","28","Internacional","Enner Valencia","61",""
"8302","28","Santos","Maximiliano Silvera","80",""
"8303","28","Bragantino","Eduardo Sasha","17","Penalty"
"8305","28","Corinthians","Giuliano Victor de Paula","90+9",""
"8305","28","America-MG","Martín Benítez","38",""
"8304","28","Palmeiras","Gustavo Gómez","33",""
"8304","28","Palmeiras","Joaquín Piquerez","45+3",""
"8299","28","Botafogo-RJ","Tiquinho Soares","24",""
"8299","28","Athletico-PR","Pablo Felipe Teixeira","41",""
"8306","29","Bragantino","Talisson de Almeida","84",""
"8306","29","Atletico-MG","Igor Gomes","80",""
"8306","29","Atletico-MG","Hulk","36","Penalty"
"8307","29","Athletico-PR","Vitor Bueno","45+3",""
"8307","29","America-MG","Gonzalo Mastriani","12",""
"8307","29","Athletico-PR","Erick Luis Conrado Carvalho","28",""
"8307","29","America-MG","Emmanuel Martínez","77",""
"8307","29","Athletico-PR","Pablo Felipe Teixeira","45",""
"8308","29","Fluminense","Jhon Arias","37",""
"8308","29","Goias","Matheus Babi","13",""
"8308","29","Fluminense","Jhon Arias","47",""
"8308","29","Goias","Julián Palacios","68",""
"8308","29","Fluminense","Keno","62",""
"8308","29","Fluminense","Keno","53","Penalty"
"8308","29","Fluminense","Felipe Melo","17",""
"8308","29","Goias","Allano","5",""
"8310","29","Palmeiras","Joaquín Piquerez","45+7","Penalty"
"8310","29","Palmeiras","Breno Lopes","16",""
"8310","29","Palmeiras","Breno Lopes","26",""
"8310","29","Palmeiras","Joaquín Piquerez","87",""
"8310","29","Palmeiras","Marcos Rocha","84",""
"8309","29","Cruzeiro","Marlon Rodrigues Xavier","53",""
"8309","29","Cruzeiro","Kanu","19","Gol Contra"
"8309","29","Cruzeiro","Bruno Rodrigues","88",""
"8311","29","Gremio","Aldemir Ferreira","76",""
"8311","29","Flamengo","Luiz Araújo","89",""
"8311","29","Gremio","Nathan Fernandes","81",""
"8311","29","Gremio","André Henrique","86",""
"8311","29","Flamengo","Everton Cebolinha","42",""
"8312","29","Corinthians","Ángel Romero","77",""
"8313","29","Internacional","Enner Valencia","59",""
"8313","29","Vasco","Alex Teixeira","84",""
"8313","29","Internacional","Maurício Magalhães Prado","20",""
"8314","29","Santos","Matheus Bianqui","4","Gol Contra"
"8314","29","Coritiba","Robson Fernandes","11","Penalty"
"8314","29","Santos","Marcos Leonardo","73",""
"8317","30","America-MG","Gonzalo Mastriani","49",""
"8317","30","Gremio","Everton","20",""
"8317","30","Gremio","Reinaldo Manoel da Silva","17","Penalty"
"8317","30","America-MG","Rodriguinho","3",""
"8317","30","Gremio","Luis Alberto Suárez","71",""
"8317","30","America-MG","Gonzalo Mastriani","35",""
"8317","30","Gremio","Franco Cristaldo","78",""
"8316","30","Palmeiras","Raphael Cavalcante Veiga","38",""
"8318","30","Atletico-MG","Paulinho","62",""
"8318","30","Atletico-MG","Paulinho","83",""
"8319","30","Athletico-PR","Pablo Felipe Teixeira","7",""
"8319","30","Sao Paulo","Pablo Maia","10",""
"8320","30","Goias","Matheus Babi","90+2",""
"8320","30","Vasco","Pablo Vegetti","58",""
"8321","30","Coritiba","Robson Fernandes","70","Penalty"
"8321","30","Coritiba","Maurício Garcez","28",""
"8321","30","Coritiba","Robson Fernandes","90","Penalty"
"8321","30","Coritiba","Matheus Bianqui","45+4",""
"8321","30","Internacional","Bruno Henrique Corsini","83",""
"8321","30","Internacional","Alan Patrick","43","Penalty"
"8321","30","Internacional","Enner Valencia","90+12",""
"8322","30","Santos","Stiven Mendoza","90+9","Penalty"
"8322","30","Corinthians","Jean Lucas Oliveira","57","Gol Contra"
"8323","30","Cuiaba","Isidro Pitta","52",""
"8326","31","Bahia","Everaldo Stum","40",""
"8327","31","Internacional","Enner Valencia","15",""
"8327","31","America-MG","Marlon","74",""
"8328","31","Corinthians","Yuri Alberto","64",""
"8330","31","Santos","Gustavo Nonato","33",""
"8330","31","Santos","Joaquim Henrique","89",""
"8330","31","Flamengo","Pedro","21",""
"8329","31","Gremio","Mathías Villasanti","27",""
"8329","31","Gremio","Aldemir Ferreira","83",""
"8329","31","Coritiba","Robson Fernandes","60","Penalty"
"8331","31","Atletico-MG","Hulk","61","Penalty"
"8331","31","Fortaleza","Juan Martín Lucero","44",""
"8331","31","Atletico-MG","Paulinho","16",""
"8331","31","Atletico-MG","Paulinho","56",""
"8332","31","Palmeiras","Endrick","49",""
"8332","31","Botafogo-RJ","Carlos Eduardo de Oliveira Alves","21",""
"8332","31","Palmeiras","Endrick","84",""
"8332","31","Botafogo-RJ","Danilo Neves","30",""
"8332","31","Palmeiras","José Manuel Alberto López","89",""
"8332","31","Botafogo-RJ","Júnior Santos","36",""
"8332","31","Palmeiras","Murilo Cerqueira","90+9",""
"8333","31","Vasco","Gabriel Pec","57",""
"8333","31","Vasco","Luca Orellano","90+10",""
"8334","31","Bragantino","Thiago Borbas","45",""
"8334","31","Bragantino","Talisson de Almeida","90",""
"8335","31","Sao Paulo","Luciano da Rocha Neves","84",""
"8336","32","Gremio","Luis Alberto Suárez","70",""
"8337","32","America-MG","Gonzalo Mastriani","66",""
"8337","32","Atletico-MG","Paulinho","80",""
"8338","32","Palmeiras","Endrick","6",""
"8339","32","Cruzeiro","Bruno Rodrigues","90+2","Penalty"
"8339","32","Internacional","Maurício Magalhães Prado","14",""
"8339","32","Internacional","Wanderson","52",""
"8341","32","Flamengo","Pedro","45",""
"8341","32","Flamengo","Luiz Araújo","87",""
"8340","32","Bragantino","Hélio Junio Nunes de Castro","29",""
"8342","32","Goias","Raphael Guzzo","70",""
"8343","32","Vasco","Paulo","29",""
"8347","33","Coritiba","Bruno Gomes","22",""
"8347","33","Coritiba","Marcelino Moreno","35",""
"8347","33","Coritiba","Robson Fernandes","69",""
"8348","33","Athletico-PR","Willian Gomes de Siqueira","57",""
"8348","33","Fortaleza","Guilherme","54",""
"8349","33","Sao Paulo","Erison Danilo de Souza","90+3","Penalty"
"8350","33","Flamengo","Giorgian De Arrascaeta","29",""
"8350","33","Flamengo","Pedro","18",""
"8350","33","Flamengo","Pedro","64",""
"8351","33","Santos","Julio Furch","87",""
"8352","33","Corinthians","Ángel Romero","23",""
"8352","33","Atletico-MG","Paulinho","67",""
"8354","33","Botafogo-RJ","Marlon Freitas","46",""
"8354","33","Gremio","Luis Alberto Suárez","69",""
"8354","33","Gremio","Everton","9",""
"8354","33","Botafogo-RJ","Diego Costa","6",""
"8354","33","Gremio","Luis Alberto Suárez","50",""
"8354","33","Botafogo-RJ","Júnior Santos","29",""
"8354","33","Gremio","Luis Alberto Suárez","53",""
"8353","33","Cuiaba","Isidro Pitta","77",""
"8353","33","Cuiaba","Ronald","90+8",""
"8353","33","Cuiaba","Deyverson","22","Penalty"
"8356","34","Coritiba","Robson Fernandes","90+1",""
"8357","34","Flamengo","Giorgian De Arrascaeta","45+2",""
"8357","34","Fluminense","Yony González","62",""
"8358","34","Palmeiras","Endrick","59",""
"8358","34","Palmeiras","Rony","88",""
"8358","34","Palmeiras","José Rafael Vivian","38",""
"8359","34","Botafogo-RJ","João Victor Santos Sá","35",""
"8359","34","Botafogo-RJ","Carlos Eduardo de Oliveira Alves","37",""
"8359","34","Bragantino","Thiago Borbas","3",""
"8359","34","Bragantino","Thiago Borbas","90+6",""
"8360","34","Corinthians","Ángel Romero","32",""
"8362","34","Vasco","Dimitri Payet","90+4",""
"8362","34","America-MG","Gonzalo Mastriani","13",""
"8362","34","Vasco","Pablo Vegetti","4",""
"8363","34","Atletico-MG","Hulk","41","Penalty"
"8363","34","Atletico-MG","Guilherme Arana","70",""
"8363","34","Goias","Dodô","88",""
"8365","34","Cuiaba","Deyverson","6",""
"8365","34","Fortaleza","Yago Pikachu","90+8",""
"8365","34","Cuiaba","Isidro Pitta","90+2","Penalty"
"8364","34","Athletico-PR","Agustín Canobbio","87",""
"8364","34","Bahia","Everaldo Stum","73","Penalty"
"8324","30","Cruzeiro","Bruno Rodrigues","80",""
"8345","32","Fluminense","Germán Cano","54",""
"8355","33","Cruzeiro","Bruno Rodrigues","45+9","Penalty"
"8355","33","Cruzeiro","Arthur Gomes","41",""
"8355","33","Vasco","José Luis Rodríguez Bebanz","15",""
"8355","33","Vasco","Gabriel Pec","77",""
"8315","29","Botafogo-RJ","Danilo Barbosa da Silva","78",""
"8315","29","Botafogo-RJ","Emanuel Brítez","20","Gol Contra"
"8315","29","Fortaleza","Yago Pikachu","8",""
"8315","29","Fortaleza","Guilherme","41",""
"8325","30","Flamengo","Giorgian De Arrascaeta","75",""
"8366","35","Bahia","Thaciano","29","Penalty"
"8366","35","Bahia","Julio Cesar de Rezende Miranda","4",""
"8366","35","Bahia","Thaciano","85","Penalty"
"8366","35","Bahia","Cauly","16",""
"8366","35","Bahia","Ademir","75",""
"8366","35","Corinthians","Renato Augusto","67",""
"8368","35","Fluminense","John Kennedy","63",""
"8368","35","Coritiba","Jesé Rodríguez","90",""
"8368","35","Fluminense","Germán Cano","45+1",""
"8369","35","Atletico-MG","Hulk","58",""
"8369","35","Atletico-MG","Guilherme Arana","25",""
"8369","35","Atletico-MG","Matías Zaracho","50",""
"8370","35","Botafogo-RJ","Danilo Barbosa da Silva","11",""
"8370","35","Santos","Messias Rodrigues da Silva Júnior","90",""
"8373","35","Internacional","Enner Valencia","30","Penalty"
"8371","35","Flamengo","Pedro","50",""
"8371","35","Flamengo","Éverton Ribeiro","85",""
"8371","35","Flamengo","Everton Cebolinha","29",""
"8374","35","Palmeiras","Raphael Cavalcante Veiga","66",""
"8374","35","Palmeiras","José Rafael Vivian","77",""
"8374","35","Fortaleza","Thiago Galhardo","20",""
"8374","35","Fortaleza","Calebe Gonçalves Ferreira da Silva","70",""
